Title,User_id,profileName,review/score,review/text
Beyond the Highland Mist,AYNOODZ1QS4IA,Audio_Book_Addict,4.0,"I rate this 1999 book four and a half stars for the performance by Phil Gigante and three stars for the somewhat rocky start to a very good series. Gigante is an enormously popular audiobook performer, especially considering he only started recording them in 2007 (with this book, I believe).This is the first book in Moning's Highlander series, and are all steeped in the idea of the magic and mystery of Scotland and the idea that fairies actually exist and do in fact like to mess with humans on occasion. Adrienne, the heroine of this story, takes her misandry a bit far at times while the hero Hawk is admirable throughout, as has been noted. I see this book as a first step in a series that gets progressively better with each book. While you don't have to start here to enjoy all of Moning's Highlander books, it is also good to know the genesis of the series.Gigante's superb performance makes this book and all the other Highlander books in this series worth listening to more than once. At about 10 hours, it is a good buy especially if you have not read the series yet."
Beyond the Highland Mist,A11YUCAQOLYJK7,MrsTL,5.0,"I fell in love with this series (and everything else by Karen Marie Moning) years ago. I just had to go back to the beginning and relive it! Her characters are always so well drawn and its a storyline that keeps you wrapped up. She makes it so real that you forget where you are and get lost in the world she had created. Read just a little and you'll be hooked, finish the book and you'll be dying to get to the next one!"
Beyond the Highland Mist,A3850G973UEJJU,Myra Views,4.0,"I have read plenty of romance novels before, but not in a while since I've been reading more paranormal/urban fantasy lately. After I read the Faefever series also by KMM, I decided to give her earlier written Highlander series a chance. I enjoyed this book. Enough that I purchased the whole series for my Kindle after I finished it. So I do recommend reading this book and the series to adult readers, if you like romance novels with a fantasy/historic twist. I enjoyed the story, and the characters were amusing in an over-the-top kind of way. There were only 2 things about it that I didn't like. 1. It was heavy on the sex scenes, at least for me. 2. There were some spelling (misprints possibly?) errors."
Beyond the Highland Mist,A1GCU0WR2YUJ3,Carol from Chelmsford,3.0,"If you have read the Fever Series by this author you might not like this book. The Fever Series was phenomenal--interesting, scary at times, intriguing. This is a nice love story although Kresley Cole did the ""they hate each other and then get together"" stories better. I only gave it 3 stars because I gave the Fever Series 5 stars. It's interesting to read Ms. Moning's story about how she came to write the Fever Series at the end of this."
Beyond the Highland Mist,A2OOVWQQ9QJZU7,N. Ellis,4.0,"Entertaining, romantic fantasy. Loved the characters and the emotional conflicts with denial and longing for someone so dear. Oh, and the Highlanders... so hot!"
Beyond the Shadows,AW2WXH1WUHB5S,BeachBooks21,3.0,"I am a fan of Robin Lee Hatcher, so I am always looking for a good buy on her books. I found one! I love that you can get used books through Amazon and booksellers, however, I like an accurate despcription of what I am getting. ""Beyond the Shadows"" was a little more than ""used"". It was VERY used, it was a library book, was marked, poorly laminated, and had old bar codes still on it. I would have liked to know that I was getting a library copy. I didn't think the seller gave an accurate description on the product and thought the condition of the book should have been better noted."
Beyond the Shadows,A2PQ743ZIZ73N2,Patricia ONeal,5.0,"Robin Lee Hatcher outdid herself in penning this story. Reader becomes a part of the journey and it's difficult to quit reading. This is definitely a journey worth taking. Be ready to feel joy, anger, hope, and despair with the main characters. Robin Lee Hatcher makes it real."
Beyond the Shadows,A2EMTQB3RWGS2W,Rhonda Clark,5.0,I received this book very quickly and it was in great shape! It was a VERY good book!!
Beyond the Shadows,A2N7115U1QEKP,Tommy Taylor,5.0,"As both an author and reader of fiction, I was impressed with ""Beyond the Shadows"". Maybe it is because I have always enjoyed a book that could hold my attention and make me think at the same time. In a nutshell, the characters are believable and yet a little out of the ordinary and the story line unique. Give this book a try.The Christian fiction book that I have written main story line is about ten years in the life of a little girl who was ""chosen by God"" to be the next Madonna in the second coming of Christ.Tommy TaylorAuthor -The Second Virgin Birth"
Beyond the Shadows,A3O8QRYMF9RTML,"Peggy Blann Phifer ""Peg""",5.0,"Deborah Haskins is devastated at the death of her young husband of only eighteen months. They had just bought a small farm that was Andy's life-long dream, and now he was gone. Deb felt she had to stay on the farm. It was what Andy would have wanted and she was determined to hang on, to keep his dream alive, despite pressure from her mother to 'move back home.' ""This is my home. It was Andy's dream.""When a young man appears at the farm a few months after the funeral, she remembers meeting him briefly at the graveside. An uneasy feeling creeps over her as he approaches. His name is Gideon Clermont, a man who served with Andy in Korea. Deborah learns that, in fact, Andy had saved Gideon's life, and Andy had asked Gideon to come to the farm to help with renovations.Gideon's quiet demeanor lulls Deborah's caution as he steadfastly sets about fixing things on the farm, working Saturdays. As time goes on, Deborah can no longer fight her attraction. Their romance blossoms and Deborah heals as her grief fades and she looks forward to a new, happy life.But she discovers her new husband has kept a terrible secret from her, and as it emerges Deborah learns that her healing came with a price. She turns to Christ for strength and guidance as she tries to cope with this new sorrow. When Gideon nearly kills their young son, Deborah knows it is time to make a decision. Has it come too late?Working through her own painful experiences, Robin Lee Hatcher tells a story of hope and heartbreak, faith and second chances. She has bravely tackled a subject that all too often gets covered up and swept under the carpet. We live through the agony of the non-violent form of alcoholism in the story of Deborah and Gideon. It is hard to know which way you want Deborah to behave as you feel her anger and pain, love, hate and despair. I fell in love with Gideon and I felt myself just as angry, hurt, disgusted and hopeless as Deborah. And sometimes I wanted to shake her for putting up with it as long as she did.This is Deborah's story, but Beyond The Shadows is told in a unique style, with vignettes as seen through the eyes of her neighbors, parents and her pastor. It reveals how ill-equipped the Christian family is to deal with alcoholism, or any addiction. The truth is, as Deborah discovers, we can only handle it through faith in Jesus and leaning on Him for the strength to cope. Beyond the Shadows is a gripping story, difficult to read at times as Hatcher pulls you right into Deborah's heart, head and life. Highly recommended."
